title,description,date,url
«Бої» у Курській області: що відомо про ситуацію у прикордонні РФ,Росія вранці 6 серпня заявила про нібито спробу українського війська прорвати кордон Курської області.,"07 Серпня 2024, 08:45",https://zakordon.rayon.in.ua/news/729902-boi-u-kurskiy-oblasti-shcho-vidomo-pro-situatsiyu-u-prikordonni-rf
Росіяни у Скадовську «відкрили» погруддя російському адміралу Ушакову і приписали йому ще кілька заслуг,Перед тим у 2022 році вони викрали пам'ятник Ушакову у Херсоні.,"07 Серпня 2024, 08:40",https://skadovsk.rayon.in.ua/news/729912-rosiyani-u-skadovsku-vidkrili-pogruddya-rosiyskomu-admiralu-ushakovu-i-pripisali-yomu-shche-kilka-zaslug
Окупанти погрожують санкціями: що чекає на водіїв з окупованого Генічеська,Такі дії демонструють намагання окупаційної влади повністю підкорити місцеве населення своїм правилам та стандартам,"07 Серпня 2024, 08:39",https://henichesk.rayon.in.ua/news/729916-okupanti-pogrozhuyut-sanktsiyami-shcho-chekae-na-vodiiv-z-okupovanogo-genicheska
Понад 1200 ворогів знищили оборонці України протягом минулої доби,Десятки одиниць техніки і понад 1200 особового складу втратили росіяни за минулу добу.,"07 Серпня 2024, 08:37",https://rayon.in.ua/news/729914-ponad-1200-vorogiv-znishchili-oborontsi-ukraini-protyagom-minuloi-dobi
На Кіровоградщині завершили збір ранніх зернових та ріпака,Хлібороби Кіровоградщини завершили збір ранніх зернових та ріпака.,"07 Серпня 2024, 08:28",https://oleksandrivka.rayon.in.ua/news/729860-na-kirovogradshchini-zavershili-zbir-rannikh-zernovikh-ta-ripaka
Закон про примусове «патріотичне виховання»: що чекає на дітей окупованої частини Херсонщини,"Цей крок є черговою спробою окупантів нав'язати свою ідеологію та підкорити місцеве населення, особливо молодь, до своїх пропагандистських цілей","07 Серпня 2024, 08:27",https://henichesk.rayon.in.ua/news/729913-zakon-pro-primusove-patriotichne-vikhovannya-shcho-chekae-na-ditey-okupovanoi-chastini-khersonshchini
"Ракетна атака РФ по центру Харкова: загинула людина, кількість постраждалих зросла до 12","Російська армія у вівторок, 6 серпня, завдала удару по центральному району Харкова, внаслідок чого загинула людина, ще 12 осіб постраждали","06 Серпня 2024, 20:03",https://rayon.in.ua/news/729880-raketna-ataka-rf-po-tsentru-kharkova-zaginula-lyudina-kilkist-postrazhdalikh-zrosla-do-12
У селі на Волині батьки загиблого воїна будують каплицю УПЦ МП,У селі Чорніїв Турійської громади неподалік храму ПЦУ будують каплицю УПЦ Московського патріархату.,"06 Серпня 2024, 19:58",https://turiysk.rayon.in.ua/news/729877-u-seli-chorniiv-batki-zagiblogo-voina-buduyut-kaplitsyu-upts-mp
Кабмін звільнив заступника глави Міністерства охорони здоров'я Петра  Ємця,Кабінет міністрів України 5 серпня звільнив Петра Ємця з посади заступника міністра охорони здоров'я,"06 Серпня 2024, 19:52",https://medicine.rayon.in.ua/news/729875-kabmin-zvilniv-zastupnika-glavi-ministerstva-okhoroni-zdorovya-petra-emtsya
"Україна отримає 4,2 мільярда євро від Євросоюзу на першочергові витрати","Рада Європейського Союзу схвалила виділення макрофінансової допомоги Україні на суму близько 4,2 млрд євро в рамах програми Ukraine Facility.","06 Серпня 2024, 19:50",https://zakordon.rayon.in.ua/news/729874-ukraina-otrimae-42-milyarda-evro-vid-evrosoyuzu-na-pershochergovi-vitrati
Заняття з каністерапії проведуть для дітей захисників в Моршинській громаді,В Моршинській громаді проведуть заняття з каністерапії для дітей захисників та ветеранів,"06 Серпня 2024, 19:02",https://morshyn.rayon.in.ua/news/729853-zanyattya-z-kanisterapii-provedut-dlya-ditey-zakhisnikiv-v-morshinskiy-gromadi
У Міноборони РФ підтвердили бої на кордоні Курської області,"Російське Міноборони зробило нову заяву щодо боїв у Курській області. За його даними, кордон нібито намагалися прорвати «близько 300 бійців ЗСУ».","06 Серпня 2024, 18:56",https://zakordon.rayon.in.ua/news/729863-u-minoboroni-rf-pidtverdili-boi-na-kordoni-kurskoi-oblasti
Каховське водосховище стає найбільшим лісом всієї степової зони України,"Олексій Василюк розповідає, посилаючись на науковців, що зараз відбувається з колишнім Каховським водосховищем.","06 Серпня 2024, 18:54",https://kakhovka.rayon.in.ua/news/729861-kakhovske-vodoskhovishche-stae-naybilshim-lisom-vsiei-stepovoi-zoni-ukraini
На Рівненщині неповнолітні мотоциклісти потрапили в аварію,У селі Вараського району травмувались двоє неповнолітніх мотоциклістів.,"06 Серпня 2024, 18:29",https://varash.rayon.in.ua/news/729858-u-dibrivsku-nepovnolitni-vodii-skoili-avariyu
У Рівному затвердили Стратегію зі створення безбар'єрного простору на період до 2030 року,Рівненська міська рада затвердила Стратегію зі створення безбар'єрного простору на період до 2030 року.,"06 Серпня 2024, 18:16",https://rivne.rayon.in.ua/news/729852-u-rivnomu-zatverdili-strategiyu-zi-stvorennya-bezbarernogo-prostoru-na-period-do-2030-roku
У Ковелі попрощалися із захисником Віталієм Кухарчуком,"Ковельчани попрощались з молодшим сержантом, бойовим медиком Віталієм Кухарчуком.","06 Серпня 2024, 18:09",https://kowel.rayon.in.ua/news/729854-u-koveli-poproshchalisya-iz-zakhisnikom-vitaliem-kukharchukom
Український актор та військовий Андрій Валенський отримав важкі поранення на фронті,"У боях на Донецькому напрямку отримав численні поранення актор театру та кіно, відомий за ролями у серіалах «Слуга народу 3» та «Жіночий лікар» і військовослужбовець Андрій Валенський.","06 Серпня 2024, 18:03",https://kultura.rayon.in.ua/news/729850-ukrainskiy-aktor-ta-viyskoviy-andriy-valenskiy-otrimav-vazhki-poranennya-na-fronti
На війні загинув 26-річний молодший лейтенант Артур Кушнір з Володимира,На війні з російськими окупантами загинув володимирчанин Артур Кушнір.,"06 Серпня 2024, 17:55",https://volodymyr.rayon.in.ua/news/729851-na-viyni-zaginuv-26-richniy-molodshiy-leytenant-artur-kushnir-z-volodimira
У Володимирі мобільна бригада ветеринарів вакцинувала домашніх та безпритульних тварин від сказу,У Володимирі 6 серпня мобільна бригада ветеринарної служби проводила вакцинацію домашніх та безпритульних тварин.,"06 Серпня 2024, 17:45",https://volodymyr.rayon.in.ua/news/729843-u-volodimiri-mobilna-brigada-veterinariv-vaktsinuvala-domashnikh-ta-bezpritulnikh-tvarin-vid-skazu
На Одещині сім'я взяла на виховання п'ятьох хлопчиків,У Великомихайлівській громаді дуже велика подія – поповнилась дітьми родина Чумаченків Інни та Станіслава.,"06 Серпня 2024, 17:45",https://rozdilna.rayon.in.ua/news/729848-u-velikomikhaylivskiy-gromadi-simya-vzyala-na-vikhovannya-pyatokh-khlopchikiv
"Не зʼявився на відмітку: у поліції пояснили відео, де правоохоронець наздоганяє лучанина","У соцмережах поширили відео, де видно, як у Луцьку поліцейський наздоганяє чоловіка.","06 Серпня 2024, 17:43",https://lutsk.rayon.in.ua/news/729846-ne-zyavivsya-na-vidmitku-u-politsii-poyasnili-video-de-pravookhoronets-nazdoganyae-luchanina
Від початку року українські підприємці отримали понад 14 тисяч пільгових кредитів від держави,"Від початку 2024 року українські підприємці отримали 14 233 пільгових кредитів за програмою «Доступні кредити 5-7-9%» на загальну суму 53,4 мільярда гривень.","06 Серпня 2024, 17:39",https://business.rayon.in.ua/news/729825-vid-pochatku-roku-ukrainski-pidpriemtsi-otrimali-ponad-14-tisyach-pilgovikh-kreditiv-vid-derzhavi
Від початку року поліцейські Львівщини розшукали 401 зниклу дитину,401 зниклу дитину розшукали поліцейські Львівщини від початку року,"06 Серпня 2024, 17:24",https://morshyn.rayon.in.ua/news/729829-vid-pochatku-roku-politseyski-lvivshchini-rozshukali-401-zniklu-ditinu
У Ковелі п'яний чоловік жорстоко побив свого однолітка,"Ковельчанина, який жорстоко побив однолітка, взяли під варту.","06 Серпня 2024, 17:15",https://kowel.rayon.in.ua/news/729835-u-koveli-pyaniy-cholovik-zhorstoko-pobiv-svogo-odnolitka
Російська армія атакувала Берислав,Сьогодні російські  окупанти скинули з дрона вибухівку на Берислав.,"06 Серпня 2024, 17:00",https://beryslav.rayon.in.ua/news/729820-rosiyska-armiya-atakuvala-berislav
У Луцьку діятиме олімпійська фан-зона брейкінгу,"Прихильників спорту та вуличних культур, а також усіх охочих підтримати українську збірну з брейкінгу на Олімпійських іграх, запрошують на фан-зону просто неба у Луцьку.","06 Серпня 2024, 16:59",https://lutsk.rayon.in.ua/news/729808-u-lutsku-diyatime-olimpiyska-fan-zona-breykingu
Фермер з Херсонщини розповів про цьогорічний урожай кавунів,Херсонський фермер Андрій Целеп другий рік поспіль вирощує кавуни на правобережній частині області.,"06 Серпня 2024, 16:52",https://kherson.rayon.in.ua/news/729819-fermer-z-khersonshchini-rozpoviv-pro-tsogorichniy-urozhay-kavuniv
"Кабмін вводить нові правила для чоловіків, які відвідують прикордоння","Чоловіки віком від 18 до 60 років, під час відвідування межі прикордонної смуги, зобов'язані мати при собі військово-обліковий документ.","06 Серпня 2024, 16:40",https://zakordon.rayon.in.ua/news/729815-kabmin-vvodit-novi-pravila-dlya-cholovikiv-yaki-vidviduyut-prikordonnya
«Варили» амфетамін і збували його великими партіями по Україні: на Закарпатті затримали чотирьох чоловіків,"За процесуального керівництва Закарпатської обласної прокуратури чотирьом мешканцям Мукачівського району повідомили про підозру у незаконному виготовленні, зберіганні, пересиланні та збуті психотропів в особливо великих розмірах","06 Серпня 2024, 16:36",https://mukachevo.rayon.in.ua/news/729814-varili-amfetamin-i-zbuvali-yogo-velikimi-partiyami-po-ukraini-na-zakarpatti-zatrimali-chotirokh-cholovikiv
"На Сумщині раптово закрили пункт пропуску, який був єдиним коридором для виїзду з окупації через Росію",Коридором «Колотилівка-Покровка» люди з окупації повертались на підконтрольні Україні території.,"06 Серпня 2024, 16:34",https://skadovsk.rayon.in.ua/news/729796-na-sumshchini-raptovo-zakrili-punkt-propusku-yakiy-buv-edinim-koridorom-dlya-viizdu-z-okupatsii-cherez-rosiyu
Ракет власного виробництва буде більше — Зеленський,"Володимир Зеленський заявив, що рішенням Ставки на українську ракетну програму спрямували додаткове фінансування.","06 Серпня 2024, 16:11",https://rayon.in.ua/news/729799-raket-vlasnogo-virobnitstva-bude-bilshe-zelenskiy
Хохуля руська: як війна розв’язана агресором вбиває рідкісну тварину,"Хохуля – надзвичайно рідкісна і обережна тварина, вона занесена до Червоної книги України зі статусом реліктового виду, під загрозою зникнення.","06 Серпня 2024, 16:07",https://eco.rayon.in.ua/news/729739-khokhulya-ruska-yak-viyna-rozvyazana-agresorom-vbivae-ridkisnu-tvarinu
У Центральному парку Луцька знайшли тіло жінки,У Центральному парку культури та відпочинку імені Лесі Українки у Луцьку перехожі виявили тіло жінки.,"06 Серпня 2024, 16:00",https://lutsk.rayon.in.ua/news/729786-u-tsentralnomu-parku-lutska-znayshli-tilo-zhinki
В Ужгороді попрощалися із загиблим на війні захисником Миколою Шестераком,"В Ужгороді в останню земну дорогу провели 53-річного захисника – солдата, стрільця Миколу Шестерака","06 Серпня 2024, 15:59",https://uzhhorod.rayon.in.ua/news/729787-v-uzhgorodi-poproshchalisya-iz-zagiblim-na-viyni-zakhisnikom-mikoloyu-shesterakom
Лучанину Миколі Мялковському посмертно присвоїли орден «За мужність»,Матері загиблого на війні лучанина Миколи Мялковського Тетяні вручили посмертний синів орден «За мужність».,"06 Серпня 2024, 15:46",https://lutsk.rayon.in.ua/news/729782-luchaninu-mikoli-myalkovskomu-posmertno-prisvoili-orden-za-muzhnist
Закарпаття відвідала Надзвичайна і Повноважна пані Посол США в Україні,Очільник Закарпатської обласної військової адміністрації Віктор Микита зустрівся з Надзвичайною і Повноважною пані Послом США в Україні Бріджит Енн Брінк,"06 Серпня 2024, 15:46",https://uzhhorod.rayon.in.ua/news/729779-zakarpattya-vidvidala-nadzvichayna-i-povnovazhna-pani-posol-ssha-v-ukraini
Каноїсти Олег Кухарик та Ігор Трунов не пробилися до півфіналу Олімпіади на дистанції 500 метрів у двійці,"Відбулися чвертьфінали ХХХІІІ літніх Олімпійських ігор у байдарці-двійці на дистанції 500 метрів, у яких Україну представляли Олег Кухарик та Ігор Трунов.","06 Серпня 2024, 15:42",https://sport.rayon.in.ua/news/729740-kanoisti-oleg-kukharik-ta-igor-trunov-ne-probilisya-do-pivfinalu-olimpiadi-na-distantsii-500-metriv-u-dviytsi
У водія на Дубенщині виявили посвідчення з ознаками підробки,Нещодавно у Мильчі патрульні за порушення правил дорожнього руху зупинили авто ВАЗ,"06 Серпня 2024, 15:42",https://dubno.rayon.in.ua/news/729778-u-vodiya-na-dubenshchini-viyavili-posvidchennya-z-oznakami-pidrobki
Через гранти держава інвестувала в розвиток малого й середнього бізнесу 9 мільярдів гривень,За понад два роки дії проєкту держава інвестувала через гранти в підприємництво дев'ять мільярдів гривень.,"06 Серпня 2024, 15:35",https://business.rayon.in.ua/news/729776-cherez-granti-derzhava-investuvala-v-rozvitok-malogo-y-serednogo-biznesu-9-milyardiv-griven
Наркотична грядка: на Рівненщині дачник вирощував коноплі,У Вараському районі чоловік серед городини вирощував коноплі.,"06 Серпня 2024, 15:32",https://varash.rayon.in.ua/news/729769-narkotichna-gryadka-zhitel-varasha-viroshchuvav-na-dachi-konopli
На війні загинув воїн з Одещини Віталій Мовчан,"Курісовську громаду сколихнула сумна звістка – загинув житель села Новомиколаївка Віталій Мовчан, 1974 року народження.","06 Серпня 2024, 15:30",https://berezivka.rayon.in.ua/news/729772-na-viyni-zaginuv-voin-z-kurisovskoi-gromadi
Держбюджет України може втратити майже чверть мільярда гривень на сумнівних закупівлях ліків для онкохворих,"Міністерство охорони здоров'я планує закупити ліки для онкохворих за цінами, що на сотні мільйонів гривень вище, ніж ринкові","06 Серпня 2024, 15:29",https://medicine.rayon.in.ua/news/729631-derzhbyudzhet-ukraini-mozhe-vtratiti-mayzhe-chvert-milyarda-griven-na-sumnivnikh-zakupivlyakh-likiv-dlya-onkokhvorikh
Рівнян просять підтримати збір для батальйону БПЛА,Оголосили збір коштів на пікап для виконання бойових завдань для захисників окремого 420 ударного батальйону БПЛА.,"06 Серпня 2024, 15:24",https://rivne.rayon.in.ua/news/729767-rivnyan-prosyat-pidtrimati-zbir-dlya-batalyonu-bpla
Управління відходами електричного та електронного обладнання: Україна запозичить досвід європейських країн,"Україна впроваджує нові підходи до управління відходами електричного та електронного обладнання (ВЕЕО). Основою для цього стали кращі європейські практики, що втілилися у законопроєкті «Про відходи електричного та електронного обладнання».","06 Серпня 2024, 15:09",https://eco.rayon.in.ua/news/729732-upravlinnya-vidkhodami-elektrichnogo-ta-elektronnogo-obladnannya-ukraina-zapozichit-dosvid-evropeyskikh-krain
Послуги з озеленення територій у Старій Вижівці коштували майже десять тисяч гривень,"Старовижівська селищна рада замовила послуги з озеленення територій та утримання зелених насаджень, а саме косіння газонів по вулиці Незалежності, Соборності, Володимирська, Стуса, Лесі Українки,","06 Серпня 2024, 15:00",https://vyzhivka.rayon.in.ua/news/729758-poslugi-z-ozelenennya-teritoriy-u-stariy-vizhivtsi-vartuvali-mayzhe-desyat-tisyach-griven
Вища рада правосуддя звільнила двох високопоставлених суддів,Вища рада правосуддя звільнила суддю Касаційного адміністративного суду у складі Верховного Суду за вчинення істотного дисциплінарного проступку.київ,"06 Серпня 2024, 14:56",https://rayon.in.ua/news/729751-vishcha-rada-pravosuddya-zvilnila-dvokh-visokopostavlenikh-suddiv
В Україні змінюють процедуру поновлення актового запису цивільного стану,"Українці зіткнулися з випадками, коли через тимчасову окупацію громадяни не можуть повторно отримати документи, що підтверджують факти народження, шлюбу, розірвання шлюбу, зміни імені та смерті.","06 Серпня 2024, 14:32",https://life.rayon.in.ua/news/729697-v-ukraini-zminyuyut-protseduru-ponovlennya-aktovogo-zapisu-tsivilnogo-stanu
На Одещині чоловік поранив з пістолета співмешканку,"Зловмиснику повідомили про підозру в умисному тяжкому тілесному ушкодженні, за яке йому загрожує до восьми років позбавлення волі.","06 Серпня 2024, 14:26",https://podilsk.rayon.in.ua/news/729748-u-baltskiy-gromadi-cholovik-poraniv-z-pistoleta-spivmeshkanku
На Львівщині планують побудувати книжкову фабрику,"У вересні 2022 року у Дрогобичі запрацювало нове поліграфічне підприємство – друкарня «ТакиБук», яка входить до видавничої групи, що об’єднує вісім видавництв. Компанія планує збудувати та запустити потужніше виробництво – «Дрогобицьку книжкову фабрику».","06 Серпня 2024, 14:25",https://kultura.rayon.in.ua/news/729745-na-lvivshchini-planuyut-pobuduvati-knizhkovu-fabriku
єОселя: майже 12 тисяч родин взяли кредити на придбання житла,"Понад 5 500 кредитів на придбання житла видали за програмою єОселя від початку року. Загальна сума виданих банками кредитів за цей період складає 9,4 млрд грн.","06 Серпня 2024, 14:17",https://business.rayon.in.ua/news/729744-eoselya-mayzhe-12-tisyach-rodin-vzyali-krediti-na-pridbannya-zhitla
Український чоловічий екіпаж байдарки-четвірки вийшов у півфінал Олімпіади на 500 метрів,Український чоловічий екіпаж байдарки-четвірки вийшов у півфінал Олімпіади на 500 метрів,"06 Серпня 2024, 14:16",https://sport.rayon.in.ua/news/729743-ukrainskiy-cholovichiy-ekipazh-baydarki-chetvirki-viyshov-u-pivfinal-olimpiadi-na-500-metriv
Житель Одещини незаконно вирощував коноплі та виготовляв канабіс,Поліцейські викрили жителя Подільського району у незаконному вирощуванні конопель та виготовленні канабісу.,"06 Серпня 2024, 14:14",https://podilsk.rayon.in.ua/news/729746-zhitel-podilskogo-rayonu-nezakonno-viroshchuvav-konopli-ta-vigotovlyav-kanabis
На Одещині затримали переправників нелегалів у Молдову,"Охоронці держрубежу Подільського загону, реалізуючи оперативну інформацію, зупинили на околиці міста Кодима Подільського району мікроавтобус Мерседес, в якому слідувало десятеро чоловіків.","06 Серпня 2024, 14:07",https://podilsk.rayon.in.ua/news/729741-bilya-kodimi-zatrimali-perepravnikiv-nelegaliv-u-moldovu
Літній відпочинок у Поляниці: секрети неперевершеного відпочинку літом в Карпатах,Що подивитися і чим зайнятися під час літнього відпочинку в Буковелі,"06 Серпня 2024, 14:01",https://rayon.in.ua/news/729731-litniy-vidpochinok-u-polyanitsi-sekreti-neperevershenogo-vidpochinku-litom-v-karpatakh
Міносвіти розслідуватиме закупівлю підручників для дітей із особливими освітніми потребами,Міносвіти розслідуватиме закупівлю підручників для дітей із особливими освітніми потребами,"06 Серпня 2024, 13:38",https://osvita.rayon.in.ua/news/729624-minosviti-rozsliduvatime-zakupivlyu-pidruchnikiv-dlya-ditey-iz-osoblivimi-osvitnimi-potrebami
У Луцьку засудили сутенера,"У Луцьку засудили 46-річного жителя Рівненщини, який втягував жінок у проституцію.","06 Серпня 2024, 13:36",https://lutsk.rayon.in.ua/news/729726-u-lutsku-zasudili-sutenera
"У селищі на Рівненщині 18-річна жителька Херсона розповіла про життя в окупації, переїзд і адаптацію до нового середовища та чому обрала для фаху українську філологію","Юна жителька Херсона Валерія Бут розповіла у Зарічному свою історію життя в окупації та переїзду до іншого міста, аби допомогти підліткам, що опинились у подібній ситуації, адаптуватись у новому середовищі.","06 Серпня 2024, 13:33",https://varash.rayon.in.ua/news/729715-u-zarichnomu-18-richna-zhitelka-khersona-rozpovila-pro-zhittya-v-okupatsii-pereizd-i-adaptatsiyu-do-novogo-seredovishcha-ta-chomu-obrala-dlya-fakhu-ukrainsku-filologiyu
"Поліцейські завершили досудове розслідування відносно жителя Одеси, який вбив приїжджого з іншої області","Поліцейські завершили досудове розслідування відносно жителя Одеси, який вбив приїжджого з іншої області.","06 Серпня 2024, 13:31",https://odesa.rayon.in.ua/news/729724-politseyski-zavershili-dosudove-rozsliduvannya-vidnosno-zhitelya-odesi-yakiy-vbiv-priizhdzhogo-z-inshoi-oblasti
"Взяли під варту чоловіка з Рівненщини, якого підозрюють у збуті психотропів","Суд обрав запобіжний захід підозрюваному у повторному незаконному придбанні, зберіганні, перевезенні та збуті психотропних речовин.","06 Серпня 2024, 13:25",https://rivne.rayon.in.ua/news/729719-vzyali-pid-vartu-zdolbunivchanina-yakogo-pidozryuyut-u-zbuti-psikhotropiv
Бібліотеки на Одещині стали частиною пілотного проєкту з психологічної допомоги та підтримки українців,"Проєкт «Бібліотеки як простір психосоціальної підтримки» охопить 15 бібліотек у шести пілотних областях України. Це Київська, Львівська, Івано-Франківська, Тернопільська, Житомирська, Одеська області.","06 Серпня 2024, 13:25",https://kultura.rayon.in.ua/news/729713-biblioteki-na-odeshchini-stali-chastinoyu-pilotnogo-proektu-z-psikhologichnoi-dopomogi-ta-pidtrimki-ukraintsiv
На Волині вшосте відбувся етнофестиваль «На гостини до Лесі»,Вшосте етнофестиваль «На гостини до Лесі» зібрав у Колодяжненській громаді поціновувачів творчості геніальної Лесі Українки.,"06 Серпня 2024, 13:23",https://kowel.rayon.in.ua/news/729714-u-nechimnomu-vshoste-vidbuvsya-etnofestival-na-gostini-do-lesi
На 49 році життя помер лікар-анестезіолог Іван Левчук із Рівненщини,"Передчасно пішов з життя анестезіолог Іван Левчук, який понад два десятки років присвятив лікарській справі.","06 Серпня 2024, 13:06",https://varash.rayon.in.ua/news/729695-na-49-rotsi-zhittya-perestalo-bitis-sertse-ekszaviduvacha-viddilennya-anesteziologii-ta-reanimatsii-zarichnenskoi-tsrl
Веслувальники з Баштанки та Кам'янського вийшли в чвертьфінал Олімпіади в каное-двійці,Веслувальники з Баштанки та Кам'янського вийшли в чвертьфінал Олімпіади в каное-двійці,"06 Серпня 2024, 12:45",https://sport.rayon.in.ua/news/729691-vesluvalniki-z-bashtanki-ta-kamyanskogo-viyshli-v-chvertfinal-olimpiadi-v-kanoe-dviytsi
