title,description,date,url
Як внутрішнім переселенцям оформити житлову субсидію,Внутрішні переселенці можуть оформити субсидію на оплату житлово-комунальних послуг,"03 Січня 2023, 12:14",https://life.rayon.in.ua/news/563694-yak-vnutrishnim-pereselentsyam-oformiti-zhitlovu-subsidiyu
Понад мільйон метрів кубічних деревини заготовили Волинські держлісгоспи,"Цього року держлісгоспи Волині заготовили 1,1 мільйона м3 деревини.","03 Січня 2023, 12:13",https://business.rayon.in.ua/news/563562-ponad-milyon-metriv-kubichnikh-derevini-zagotuvali-volinski-derzhlisgospi
Першою у новому році у Рожищі народилася дівчинка,У пологовому відділенні Рожищенської багатопрофільної лікарні новий 2023 рік розпочала новонароджена дівчинка.,"03 Січня 2023, 12:10",https://rozhyshche.rayon.in.ua/news/563685-pershoyu-u-novomu-rotsi-u-rozhishchi-narodilasya-divchinka
"Галина Конах feat SoloWay презентували пісню, присвячену 300-річчю Сковороди",Луцька співачка Галина Конах разом із вокальною студією SoloWay Культурно-мистецького центру «Красне» презентували пісню «З видимого пізнай невидиме».,"03 Січня 2023, 12:09",https://kultura.rayon.in.ua/news/563683-galina-konakh-feat-soloway-prezentuvali-pisnyu-prisvyachenu-300-richchyu-skovorodi
У Рівному п'яний водій пошкодив бордюрний камінь,Керманич транспортного засобу мав явні ознаки алкогольного сп'яніння. Проходити огляд у присутності свідків на місці та в закладі охорони здоров’я чоловік категорично відмовився.,"03 Січня 2023, 12:02",https://rivne.rayon.in.ua/news/563687-u-rivnomu-pyaniy-vodiy-poshkodiv-bordyurniy-kamin
На Маневиччині горіли два приватні будинки,"До Служби 101 надійшло два повідомлення про пожежі, які трапилися у селищі Колки – горіли приватні житлові будинки","03 Січня 2023, 11:27",https://manevychi.rayon.in.ua/news/563671-u-kolkakh-gorili-dva-privatni-budinki
У Луцьку водій збив жінку та втік: його розшукують,У Луцьку водій збив жінку та зник з місця ДТП.,"03 Січня 2023, 11:25",https://lutsk.rayon.in.ua/news/563674-na-vidrodzhennya-vodiy-zbiv-zhinku-ta-vtik-yogo-rozshukuyut
У Торчинській громаді одружилися волинський військовий та харківʼянка,У Торчинській громаді – приємна подія: одружився військовослужбовець.,"03 Січня 2023, 11:20",https://lutsk.rayon.in.ua/news/563673-u-torchinskiy-gromadi-odruzhilisya-volinskiy-viyskoviy-ta-kharkivyanka
У Шацьку оголосили триденну жалобу,У Шацькій громаді оголосили три дні жалоби за загиблим військовослужбовцем,"03 Січня 2023, 11:20",https://shatsk.rayon.in.ua/news/563670-u-shatsku-ogolosili-tridennu-zhalobu
У рівнянина вилучили понад 7 тисяч пачок фальсифікованих цигарок,Рівненський суд повідомив про підозру рівнянину у незаконному придбанні та зберіганні з метою збуту,"03 Січня 2023, 11:00",https://business.rayon.in.ua/news/563652-u-rivnyanina-viluchili-ponad-7-tisyach-pachok-falsifikovanikh-tsigarok
У Корецькій громаді в новому році першою на світ з’явилася дівчинка,У новому 2023-му у Корецькій громаді першою на світ з’явилася дівчинка,"03 Січня 2023, 10:59",https://korets.rayon.in.ua/news/563659-u-koretskiy-gromadi-v-novomu-rotsi-pershoyu-na-svit-zyavilasya-divchinka
Західний кордон. Ситуація у пунктах пропуску,За добу 2 січня західні кордони України з ЄС та Молдовою (у Чернівецькій області) перетнули 62 тисячі осіб та 13 тисяч транспортних засобів.,"03 Січня 2023, 10:55",https://zakordon.rayon.in.ua/news/563661-zakhidniy-kordon-situatsiya-u-punktakh-propusku
У Володимирі першим у новому році народився хлопчик,У Володимирському ТМО першим в новому 2023 році народився хлопчик,"03 Січня 2023, 10:55",https://volodymyr.rayon.in.ua/news/563654-u-volodimiri-pershim-u-novomu-rotsi-narodivsya-khlopchik
"Із банківської картки знайомого вкрав понад 4,5 тисячі гривень: у Дубно судитимуть обвинуваченого у скоєних злочинах",Попри щире каяття тепер 35-річному дубенчанину загрожує від п’яти до восьми років за ґратами,"03 Січня 2023, 10:19",https://dubno.rayon.in.ua/news/563647-iz-bankivskoi-kartki-znayomogo-vkrav-ponad-45-tisyachi-griven-u-dubno-suditimut-obvinuvachenogo-u-skoenikh-zlochinakh
Рівненська масажистка стала кулеметницею,"У мирному житті Ніна працювала в одному зі спортивних клубів Рівного, а наразі воює на передовій.","03 Січня 2023, 10:04",https://rivne.rayon.in.ua/news/563643-rivnenska-masazhistka-stala-kulemetnitseyu
На деокупрованій частині Херсонщини поліція виявила факти вбивства цивільних військовими РФ,"Поліція продовжує виявляти та документувати воєнні злочини російських окупантів, а саме вбивство цивільного населення.","03 Січня 2023, 09:32",https://kherson.rayon.in.ua/news/563624-na-deokuprovaniy-chastini-khersonshchini-politsiya-viyavila-fakti-vbivstva-tsivilnikh-viyskovimi-rf
Ворожа куля забрала життя воїна з Городищенської громади у день його народження,Під час виконання бойового завдання при здійсненні заходів із забезпечення оборони України ворожа снайперська куля обірвала життя 27-річного Олега Корецького із Мартинівки.,"03 Січня 2023, 09:32",https://lutsk.rayon.in.ua/news/563637-vorozha-kulya-zabrala-zhittya-voina-z-gorodishchenskoi-gromadi-u-den-yogo-narodzhennya
На Рівненщині 12 дітей захворіли на коронавірус,Протягом минулого тижня у Рівненській області зареєстрували 104 нових випадки  COVID-19.,"03 Січня 2023, 09:00",https://rivne.rayon.in.ua/news/563544-na-rivnenshchini-12-ditey-zakhvorili-na-koronavirus
«КримSOS»: 575 жителів Херсонщини стали жертвами насильницьких викрадень окупантами,Відповідну інформацію поширив голова правління ГО “КримSOS” Олексій Тільненко в ефір регіонального марафону “Суспільне спротив”,"03 Січня 2023, 08:40",https://kherson.rayon.in.ua/news/563623-krimsos-575-zhiteliv-khersonshchini-stali-zhertvami-nasilnitskikh-vikraden-okupantami
На Волині 3 січня діятимуть графіки погодинного відключення електроенергії,«Волиньобленерго» з 3 січня повертає графіки погодинних відключень електроенергії.,"03 Січня 2023, 07:40",https://volodymyr.rayon.in.ua/news/563621-na-volini-3-sichnya-diyatimut-grafiki-pogodinnogo-vidklyuchennya-elektroenergii
Ситуація щодо російського вторгнення в Україну 2 січня,Хроніка 313 доби героїчного протистояння українців широкомасштабному російському вторгненню.,"02 Січня 2023, 22:00",https://rayon.in.ua/news/563375-situatsiya-shchodo-rosiyskogo-vtorgnennya-v-ukrainu-2-sichnya
Проводять набір на військову службу у Волинський прикордонний загін,Держприкордонслужба України запрошує громадян на військову службу за контрактом та по мобілізації для укомплектування вакантних посад прикордонних підрозділів Волинського загону,"02 Січня 2023, 19:13",https://rayon.in.ua/news/563580-provodyat-nabir-na-viyskovu-sluzhbu-u-volinskiy-prikordonniy-zagin
На Харківщині загинув захисник із Шацької громади,Напередодні нового року загинув військовий із села Смоляри-Світязькі,"02 Січня 2023, 19:07",https://shatsk.rayon.in.ua/news/563578-na-kharkivshchini-zaginuv-zakhisnik-iz-shatskoi-gromadi
Житель Рівненщини за смертельне пoбиття oднoceльця провeде 7 років у кoлoнії,Жителю Caрненcького рaйону зa cмертельне побиття одноcельця cвітить  років колонії.,"02 Січня 2023, 18:55",https://sarny.rayon.in.ua/news/563576-sarnenets-za-smertelne-pobittya-odnoceltsya-provede-7-rokiv-u-kolonii
На Радивилівщині першою у 2023 році народилася дівчинка,У Новому 2023 році першою у Радивилівській громаді народилась дівчинка,"02 Січня 2023, 18:08",https://dubno.rayon.in.ua/news/563475-na-radivilivshchini-pershoyu-u-2023-rotsi-narodilasya-divchinka
Як Турійська музична школа привітала з новим роком,Турійська музична школа привітала усіх з новим 2023 роком.,"02 Січня 2023, 18:07",https://turiysk.rayon.in.ua/news/563559-yak-turiyska-muzichna-shkola-privitala-z-novim-rokom
На Волині виявили продаж новорічних дерев без документів,"Під час природоохоронних заходів проведених минулого тижня на Волині, які спрямовані на забезпечення охорони лісів від незаконних рубок у передноворічний період, інспектори виявили чимало порушень.","02 Січня 2023, 18:00",https://business.rayon.in.ua/news/563556-na-volini-viyavili-prodazh-novorichnikh-derev-bez-dokumentiv
Першою у новому році у Нововолинську  народилася дівчинка,Цьогоріч у пологовому відділенні Нововолинської лікарні першою народилася дівчинка.,"02 Січня 2023, 18:00",https://ivanychi.rayon.in.ua/news/563573-pershoyu-u-novomu-rotsi-u-novovolinsku-narodilasya-divchinka
У Ковельському МТМО через COVID-19 закликали обмежити відвідування пацієнтів,Пацієнтів та відвідувачів Ковельського МТМО попереджають про продовження карантину через COVID-19.,"02 Січня 2023, 17:45",https://kowel.rayon.in.ua/news/563550-u-kovelskomu-mtmo-cherez-covid-19-zaklikali-obmezhiti-vidviduvannya-patsientiv
У Ковелі актори «10 ряд 10 місце» у костюмах тваринок розважали дітей,У Ковелі для дітвори підготували цікаві забави.,"02 Січня 2023, 17:30",https://kowel.rayon.in.ua/news/563545-u-koveli-aktori-10-ryad-10-mistse-u-kostyumakh-tvarinok-rozvazhali-ditey
У місцевих бюджетах  Волині – понад 775 мільйонів гривень єдиного податку,"Господарюючі суб’єкти Волині, які працюють в умовах спрощеної системи оподаткування, впродовж січня-листопада 2022 року спрямували до місцевих бюджетів 775,3 мільйона гривень єдиного податку.","02 Січня 2023, 17:24",https://business.rayon.in.ua/news/563363-u-mistsevikh-byudzhetakh-volini-ponad-775-milyoniv-griven-edinogo-podatku
У Ковелі відбудеться виставка про захисників і захисниць із підрозділу «Азов»,"У Ковелі відкриють виставку «Полк Азов – Янголи  Маріуполя», присвячену захисникам і захисницям із підрозділу «Азов» Національної гвардії України, які віддали життя, обороняючи Маріуполь від російських загарбників.","02 Січня 2023, 17:08",https://kowel.rayon.in.ua/news/563542-u-koveli-vidbudetsya-vistavka-pro-zakhisnikiv-i-zakhisnits-iz-pidrozdilu-azov
У Шацьку громаду передали кухонні електроплити в межах реалізації американського проєкту,Шацька громада отримала сучасні електричні кухонні плити в межах взаємодії Шацької селищної ради з проєктом USAID «Говерла»,"02 Січня 2023, 16:57",https://shatsk.rayon.in.ua/news/563537-u-shatsku-gromadu-peredali-kukhonni-elektropliti-v-mezhakh-realizatsii-amerikanskogo-proektu
У Рівному відбудеться екскурсія «Нерозкриті таємниці органного залу»,"Костел святого Антонія, кінотеатр, головний концертний майданчик класичної музики у Рівному, локація для найрізноманітніших мистецьких експериментів – це справді символічний місток між минулим, сучасним та майбутнім міста.","02 Січня 2023, 16:41",https://history.rayon.in.ua/news/563493-u-rivnomu-vidbudetsya-ekskursiya-nerozkriti-taemnitsi-organnogo-zalu
У громаді на Ковельщині оголосили триденну жалобу за Геннадієм Кузьмичем,У перші дні Нового року від серцевого нападу помер житель села Гончий Брід Колодяжненської громади Геннадій Кузьмич.,"02 Січня 2023, 16:37",https://kowel.rayon.in.ua/news/563532-u-kolodyazhnenskiy-gromadi-ogolosili-tridennu-zhalobu-za-gennadiem-kuzmichem
Громада на Любомльщині передала авто для ЗСУ,Головненська громада не стоїть осторонь належного забезпечення особового складу ЗСУ автомобільною технікою.,"02 Січня 2023, 16:24",https://lyuboml.rayon.in.ua/news/563529-golovnenska-gromada-peredala-avto-dlya-zsu
На Волині за тиждень першу бустерну дозу отримали більш ніж 700 людей,На Волині триває вакцинальна кампанія проти COVID-19,"02 Січня 2023, 16:12",https://medicine.rayon.in.ua/news/563487-na-volini-za-tizhden-pershu-busternu-dozu-otrimali-bilsh-nizh-700-lyudey
Під Бахмутом загинув військовослужбовець із Дубенщини,"Захищаючи незалежність України загинув ще один Герой – Олександр Сидорчук, житель села Берег Смизької територіальної громади","02 Січня 2023, 15:59",https://dubno.rayon.in.ua/news/563518-pid-bakhmutom-zaginuv-viyskovosluzhbovets-iz-dubenshchini
У 2022 році з полону звільнили 15 захисників з Рівненщини,Напередодні нового року відбувся 35-й обмін полоненими. Україна повернула 140 військових.,"02 Січня 2023, 15:59",https://rivne.rayon.in.ua/news/563520-u-2022-rotsi-z-polonu-zvilnili-15-zakhisnikiv-z-rivnenshchini
У Луцьку затримали чоловіка з наркотиками та гранатою,"Днями під час патрулювання у Луцьку інспектори помітили чоловіка, який під час спілкування помітно нервував та намагався якомога швидше піти.","02 Січня 2023, 15:51",https://lutsk.rayon.in.ua/news/563519-u-lutsku-zatrimali-cholovika-z-narkotikami-ta-granatoyu
В останній тиждень року на Волині зафіксували збільшення кількості хворих на COVID-19,За останній тиждень (з 26 грудня по 1 січня) на Волині зареєстрували 175 випадків захворювання на COVID-19,"02 Січня 2023, 15:26",https://medicine.rayon.in.ua/news/563481-v-ostanniy-tizhden-roku-na-volini-zafiksuvali-zbilshennya-kilkosti-khvorikh-na-covid-19
У Дубні попрощалися із загиблим Героєм,У місті Дубно на майдані Незалежності 2 січня дубенчани віддали останню шану земляку-Герою Володимиру Сойку.,"02 Січня 2023, 15:18",https://dubno.rayon.in.ua/news/563503-u-dubni-poproshchalisya-iz-zagiblim-geroem
Компанія VolWest Group відзначила найкращих працівників 2022 року,28 грудня 2022 року у Волинському облмуздрамтеатрі інвестиційна група VolWest Group відзначила найкращих працівників року.,"02 Січня 2023, 15:00",https://rayon.in.ua/news/563506-kompaniya-volwest-group-vidznachila-krashchikh-pratsivnikiv-2022-roku
У Рожищі триває збір на дрон для 14 бригади,"У місті Рожище триває збір на дрон Mavic 3 для 14 бригади. Нещодавно одну таку «пташку» уже передали солдатам, однак з'явилася потреба ще в одному дроні.","02 Січня 2023, 14:35",https://rozhyshche.rayon.in.ua/news/563495-u-rozhishchi-trivae-zbir-na-dron-dlya-14-brigadi
Вийшов друком новий роман Макса Кідрука «Колонія»,Перша книга з циклу «Нові Темні Віки» рівненського письменника Макса Кідрука вийшла друком – вона має назву «Колонія».,"02 Січня 2023, 14:31",https://kultura.rayon.in.ua/news/563462-viyshov-drukom-noviy-roman-maksa-kidruka-koloniya
"На Гощанщині збудують клініку, де лікуватимуть лейкемію у дітей","В одному із найменших сіл Гощанщини — Дулібах — збудують клініку для дослідження та лікування лейкемії у дітей, яка матиме назву «Усмішка Тимоші».","02 Січня 2023, 14:15",https://rivne.rayon.in.ua/news/563497-na-goshchanshchini-zbuduyut-kliniku-de-likuvatimut-leykemiyu-u-ditey
В Електронному архіві Українського визвольного руху можна переглянути колядки повстанців,"На сайті Електронного архіву Українського визвольного руху можна переглянути та завантажити колядки, що поширювалися серед українських підпільників у часи їхньої боротьби проти радянської окупації України.","02 Січня 2023, 14:12",https://history.rayon.in.ua/news/563472-v-elektronnomu-arkhivi-ukrainskogo-vizvolnogo-rukhu-mozhna-pereglyanuti-kolyadki-povstantsiv
На Рівненщині лісівники продали майже п’ять тисяч різдвяних дерев,"Майже п’ять тисяч різдвяних дерев на суму 420 тисяч гривень реалізували до новорічно-різдвяних свят лісогосподарські підприємства Рівненщини (це майже вдвічі менше, ніж минулого року).","02 Січня 2023, 14:11",https://business.rayon.in.ua/news/563432-na-rivnenshchini-lisivniki-prodali-mayzhe-pyat-tisyach-rizdvyanikh-derev
Першим у новому році у Вараші народився хлопчик,У пологовому відділенні Вараської багатопрофільної лікарні 1 січня народився хлопчик,"02 Січня 2023, 14:03",https://varash.rayon.in.ua/news/563490-pershim-u-novomu-rotsi-u-varashi-narodivsya-khlopchik
"Медикиня з Вараша, яка пережила російський полон, розповіла про війну з власного досвіду",Уродженка Вараша Ніна Колосінська (у дівоцтві – Лопуга) працювала лікарем-анестезіологом у Маріуполі. З «Азовсталі» потрапила у російський полон,"02 Січня 2023, 13:39",https://varash.rayon.in.ua/news/563355-medikinya-z-varasha-yaka-perezhila-rosiyskiy-polon-rozpovila-pro-viynu-z-vlasnogo-dosvidu
Колишній голова Рожищенської райради отримав відзнаку від Залужного,Колишній очільник Рожищенської районної ради Андрій Музика отримав відзнаку від головнокомандувача Збройних сил України Валерія Залужного.,"02 Січня 2023, 13:33",https://rozhyshche.rayon.in.ua/news/563474-kolishniy-golova-rozhishchenskoi-rayradi-otrimav-vidznaku-vid-zaluzhnogo
Шацькі благодійники передали допомогу військовим на фронт,"Отець Роман Скірак, військовий капелан, настоятель Свято-Михайлівського храму ПЦУ смт Шацьк, разом з іншими священниками та волонтерами здійснив поїздку на фронт","02 Січня 2023, 13:24",https://shatsk.rayon.in.ua/news/563425-shatski-blagodiyniki-peredali-dopomogu-viyskovim-na-front
Кому потрібно підтвердити право на отримання пільг у 2023 році,Україні автоматично продовжили деякі соціальні виплати з 1 січня.,"02 Січня 2023, 13:19",https://demydivka.rayon.in.ua/news/563479-komu-potribno-pidtverditi-pravo-na-otrimannya-pilg-u-2023-rotsi
На Демидівщині державі повернули землі лісового фонду,Господарський суд Рівненської області задоволив позовну заяву до приватного підприємця про розірвання договору тимчасового користування земельною ділянкою лісового фонду та її повернення,"02 Січня 2023, 13:00",https://dubno.rayon.in.ua/news/563471-na-demidivshchini-derzhavi-povernuli-zemli-lisovogo-fondu
Шахраї виманили в рівнянки 20 тисяч гривень,"Жителька Рівного віддала шахраям 20 тисяч гривень, щоб врятувати доньку, яка нібито потрапила в поліцію у Польщі","02 Січня 2023, 12:58",https://rivne.rayon.in.ua/news/563468-shakhrai-vimanili-v-rivnyanki-20-tisyach-griven
Подвійне вбивство у громаді на Волині: поліція розкрила деталі,Днями до поліції надійшло повідомлення про зникнення мешканки села Олександрія Луцького району.,"02 Січня 2023, 12:47",https://lutsk.rayon.in.ua/news/563469-podviyne-vbivstvo-u-pidgaytsivskiy-gromadi-politsiya-rozkrila-detali
У Любомлі з аукціону продають приміщення районної ветеринарної лабораторії,Власника приміщення районної ветеринарної лабораторії та будівель у Любомлі визначатимуть за результатом аукціону.,"02 Січня 2023, 12:40",https://lyuboml.rayon.in.ua/news/563459-u-lyubomli-z-auktsionu-prodayut-primishchennya-rayonnoi-veterinarnoi-laboratorii
З 1 січня 2023 року важкохворі херсонці можуть отримати допомогу від ВЦА: як це зробити,"Знову працює програма «Соціальний захист», але отримати допомогу можуть лише важкохворі люди","02 Січня 2023, 12:40",https://kherson.rayon.in.ua/news/563394-z-1-sichnya-2023-roku-vazhkokhvori-khersontsi-mozhut-otrimati-dopomogu-vid-vtsa-yak-tse-zrobiti
На Волині 2 січня не працюватимуть графіки відключень до 16:00,Графіки погодинного відключення електричної енергії на 2 січня не застосовуються до 16:00.,"02 Січня 2023, 12:32",https://rayon.in.ua/news/563461-na-volini-2-sichnya-ne-pratsyuvatimut-grafiki-vidklyuchen-do-1600
У Володимирі літній чоловік на вулиці підрізав 20-річного мешканця району,"У Володимирі 31 грудня близько 21:30 між двома чоловіками посеред вулиці виникла суперечка, яка переросла у бійку.","02 Січня 2023, 12:23",https://volodymyr.rayon.in.ua/news/563444-u-volodimiri-litniy-cholovik-na-vulitsi-pidrizav-20-richnogo-meshkantsya-rayonu
Рівненський зоопарк продає благодійні електронні квитки,"Рівненський зоопарк закликає відвідувати заклад взимку або придбати благодійний електронний квиток, щоб допомогти тваринам під час війни пережити зиму.","02 Січня 2023, 12:22",https://eco.rayon.in.ua/news/563445-rivnenskiy-zoopark-prodae-blagodiyni-elektronni-kvitki
У Білорусі вчергове продовжили військові навчання на кордоні,Навчання ЗС РБ/РФ у Білорусі продовжили як мінімум до 8 січня. Про це свідчить графік проведення навчань на білоруських полігонах.,"02 Січня 2023, 11:43",https://zakordon.rayon.in.ua/news/563434-u-bilorusi-vchergove-prodovzhili-viyskovi-navchannya-na-kordoni
В районі Бахмута загинув 30-річний боєць з Сарненщини,Напередодні Нового року загинув боєць Ярослав Мулявка,"02 Січня 2023, 11:39",https://sarny.rayon.in.ua/news/563430-v-rayoni-bakhmuta-zaginuv-30-richniy-boets-z-rokitnivshchini
Для Луцького підрозділу рятувальників закупили обладнання на майже мільйон гривень,"Напередодні нового року Луцька міська рада придбала для потреб Луцького підрозділу Державної служби України з надзвичайних ситуацій необхідне обладнання, що допоможе рятувальникам в період воєнного стану.","02 Січня 2023, 11:38",https://lutsk.rayon.in.ua/news/563429-dlya-lutskogo-pidrozdilu-ryatuvalnikiv-zakupili-obladnannya-na-mayzhe-milyon-griven
Волинські надзвичайники виростили лимона-велетня,Співробітниця  Головного управління Державної служби України з надзвичайних ситуацій у Волинській області Валентина Стукалова виростила із насінини лимона-велетня,"02 Січня 2023, 11:37",https://life.rayon.in.ua/news/563420-volinski-nadzvichayniki-virostili-limona-veletnya
Прикордонники привітали з новим роком дітлахів з Херсонщини,"Дітям зі звільнених від окупації сіл Херсонської області прикордонники роздали подарунки, які їм передали небайдужі українц","02 Січня 2023, 11:32",https://kherson.rayon.in.ua/news/563389-prikordonniki-privitali-z-novim-rokom-ditlakhiv-z-khersonshchini
Ансамбль із Вараша переспівав «Щедрика» Леонтовича,Вихованці естрадного вокального ансамблю «Рондо» Палацу культури Рівненської АЕС виконали всесвітньовідому різдвяну колядку «Щедрик».,"02 Січня 2023, 11:26",https://varash.rayon.in.ua/news/563351-ansambl-iz-varasha-perespivav-shchedrika-leontovicha
У луцькому супермаркеті у жінки викрали банківську картку та розрахувалися нею,"Днями луцьким патрульним надійшло звернення від схвильованої жінки, яка повідомила про крадіжку.","02 Січня 2023, 11:23",https://lutsk.rayon.in.ua/news/563421-u-supermarketi-na-konyakina-u-luchanki-vikrali-bankivsku-kartku-ta-rozrakhuvalisya-neyu
Освоює військову медицину та навчає побратимів: обличчя волинської тероборони,Захищає кордон з Білоруссю у складі 100-ої окремої бригади територіальної оборони Волині з початком повномасштабного вторгнення російських військ в Україну 46-річний військовослужбовець Андрій,"02 Січня 2023, 11:16",https://medicine.rayon.in.ua/news/563356-osvoyue-viyskovu-meditsinu-ta-navchae-pobratimiv-oblichchya-volinskoi-teroboroni
У перший день 2023 року волинські рятувальники здійснили 7 виїздів на гасіння пожеж,"Першого дня нового року волинські рятувальники гасили пожежі, відкачували талі води з садиб волинян.","02 Січня 2023, 10:41",https://kowel.rayon.in.ua/news/563405-u-koveli-na-kalini-goriv-dachniy-budinochok
Парафія села на Володимирщині приєдналася до Православної церкви України,"З благословення Преосвященного єпископа Матфея, секретар єпархіального управління протоієрей Юрій Зінчук зустрівся з парафіянами Свято-Хресто-Воздвиженського храму села Чесний Хрест Володимирського району.","02 Січня 2023, 10:25",https://volodymyr.rayon.in.ua/news/563400-parafiya-sela-chesniy-khrest-priednalasya-do-pravoslavnoi-tserkvi-ukraini
У селі на Любешівщині горів житловий будинок,У селі Березна Воля Любешівської громади 1 січня о 04:58 сталася пожежа,"02 Січня 2023, 10:08",https://lyubeshiv.rayon.in.ua/news/563398-u-seli-na-lyubeshivshchini-goriv-zhitloviy-budinok
Демидівська селищна рада закупила паливо,Демидівська селищна рада закупила 240 літрів дизельного пального та 520 літрів бензину.,"02 Січня 2023, 09:40",https://demydivka.rayon.in.ua/news/563390-demidivska-selishchna-rada-zakupila-paliva
В Херсоні росіяни обстріляли дитячу обласну лікарню: як тривають роботи з відновлення,У перші хвилини Нового Року росія завдала чергового терористичного удару – по Херсонській обласній дитячій клінічній лікарні ворог випустив близько семи снарядів.,"02 Січня 2023, 09:32",https://kherson.rayon.in.ua/news/563385-v-khersoni-rosiyani-obstrilyali-dityachu-oblasnu-likarnyu-yak-trivayut-roboti-z-vidnovlennya
У Рівному нацгвардійці передали гроші онкохворим дітям,Бійці одного з підрозділів Національної гвардії України з міста Рівного зібрали та передали кошти онкохворим дітям.,"02 Січня 2023, 09:27",https://rivne.rayon.in.ua/news/563386-u-rivnomu-natsgvardiytsi-peredali-groshi-onkokhvorim-dityam
До дня народження Валерія Маренича у Луцьку створили мурал з його портретом,До дня народження популярного іще з 70-х років співака Валерія Маренича у Луцьку намалювали мурал із його портретом.,"02 Січня 2023, 09:18",https://lutsk.rayon.in.ua/news/563384-do-dnya-narodzhennya-valeriya-marenicha-u-lutsku-stvorili-mural-z-yogo-portretom
Переселенка з Харкова започаткувала у Вараші власну справу,Переселенку з Харкова Лілію війна застала у Вараші. Так до нині вона тут і лишається. Улітку жінка зуміла здійснити свою давню мрію – спільно з сестрою Юлією відкрила магазин жіночого одягу,"02 Січня 2023, 09:00",https://varash.rayon.in.ua/news/561083-pereselenka-z-kharkova-zapochatkuvala-u-varashi-vlasnu-spravu
Заява білорусі про падіння української ракети: чому це пропаганда,"В білорусі завили, що ракета, яка впала на територію цієї країни  29 грудня – українська, а ситуація може бути нічим іншим,як провокацією з боку Збройних сил України.","01 Січня 2023, 21:19",https://rayon.in.ua/news/563003-v-bilorusi-zayavili-shcho-padinnya-raketi-mozhe-buti-provokatsieyu-zsu
